878		221		5			mind criteria capo hold pressure open || face hard picking || strumming || string pulling || design shouldnt thumb neck fingerboard || side index finger fret playing chords single notes || design shouldnt require excessive hand pressure apply || || remove capo || triaction capo big criteria held tight variety acoustic electric neck || martin wide rounded shape gibson archtop round neck || skinny || wide soft ibanez artist || imitation strat fingerboard classic neck || planet waves design works squeeze capo fingers back snug palm flip base thumb || making effortless position || adjust remove || capos profile comparable size keyser || high angle arm generate adequate spring tension || keyser years opinion triaction easier apply || triaction front || although compact schubb fancy capos theyre work || whats remarkable triaction spring tension comfortable apply produces adequate string grip || spring wire thick imagine losing tension || adjusting screw wheel wide textured easy touch || purpose tension wheel vary distance front rear capo surfaces || case brands || vary pressure rear surface against neck consequently amount pressure required squeeze capo || bottom line capo hand strength avoid worse painful palm stage squeezing keyser || pick holder nicely designed kind slit lets securely stash pick varying || easy pull || pockets serve purpose securely || nice touch || lot room left largely guitar capo || lot thought planet waves triaction capo easily knock previous goto capo || sit back watch banjo guys sweat calls jam session ||
1014		723		5			thought large perfect fat thing big || affect play matter ||
70		11		4			stripped basses weekend || found useful || made replacing strings easy || large fit fender tuners || sets strings order fitting daunting task item ||
86		7		3			thought buying footer realize ordered footer late || lets honest || good foot amp chord unless youre sitting amp || bad || never ordered costs money footers footers || recommend buying footer unless practice closet ||
27		111		4			sound quality test works fine || tested plugs work || ill sound problems write update confident ||
1015		344		5			picks time || never picks || great price || buy ||
1016		456		5			pedal || bucks effect distortion || pedal close delivering bang buck || clean || high fidelity || versatile swiss army knife ||
45		566		5			decided amplify martin dreadnaught || nice acoustic guitar || spend lot wouldnt sound good pickup || consistently good ratings || speak acoustic pickups || exceeded expectations || plan buying expensive piezo || soundhole pickup || attaching narrow portion long fit block || drill hole guitar test cheap pickup || attached pickup regular position inside body bridge || ran cable sound hole || jack held pickguard outdoor mounting tape kind strong || removed leaving sticky residue || holds place well plug cable move long guitar quickly || sound qualityi plugged cheap || regular guitar amp || || package locations place pickup || needed run sound hole || place treble picked || compensate amp turning treble pickup transducer || electrical picked || sound clear crisp || sound better amp better electric shielding || noise max gain || max input volume || amp || heard instrument plug turn master volume high || thing consider pickup vibrations || pick sound guitar body || touching || mind || pickup strongly output sound make guitar body || against body || zipper hitting guitar || fingers sliding strings ||
989		23		5			meant || complaint price pretty dang cool lookin design ||
243		39		5			string rock bass player purchased lot overdrive fuzz pedals || overdrive pedals work poorly bass || typically lose low end suck punch power tone || fizzy top end || provide dynamics || provide gain variation fuzz overdrive || incredible inexpensive box nails || barely overdrive serious overdrive fuzz || great bass tone || lots original dynamics requiring clean blend || usable tone knob tweak liking || downside live knowing joyo copies circuits || side knowing ocd ripoff || side loves saved lot money buying ripoff ||
